,Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
6210,35,2010-07-09,82.69,2.793,14849.534323471427,14849.534323471427,14849.534323471427,14849.534323471427,14849.534323471427,136.3962643,8.861,0,B,103681
6211,35,2010-07-16,78.26,2.783,14848.903140385713,14848.903140385713,14848.903140385713,14848.903140385713,14848.903140385713,136.41798269999998,8.861,0,B,103681
6212,35,2010-07-23,81.56,2.7710000000000004,14849.375527485714,14849.375527485714,14849.375527485714,14849.375527485714,14849.375527485714,136.4366924,8.861,0,B,103681
6213,35,2010-07-30,79.78,2.781,14849.125343157142,14849.125343157142,14849.125343157142,14849.125343157142,14849.125343157142,136.4554021,8.861,0,B,103681
6214,35,2010-08-06,77.45,2.784,14848.7955874,14848.7955874,14848.7955874,14848.7955874,14848.7955874,136.4741118,8.861,0,B,103681
6215,35,2010-08-13,77.36,2.805,14848.788403057142,14848.788403057142,14848.788403057142,14848.788403057142,14848.788403057142,136.49282140000003,8.861,0,B,103681
6216,35,2010-08-20,75.16,2.779,14848.474988314285,14848.474988314285,14848.474988314285,14848.474988314285,14848.474988314285,136.52491819999997,8.861,0,B,103681
6217,35,2010-08-27,70.31,2.755,14847.783287857144,14847.783287857144,14847.783287857144,14847.783287857144,14847.783287857144,136.55701499999998,8.861,0,B,103681
6218,35,2010-09-03,78.52,2.715,14848.955015971429,14848.955015971429,14848.955015971429,14848.955015971429,14848.955015971429,136.5891118,8.861,0,B,103681
6219,35,2010-09-10,70.38,2.699,14847.937315500001,14847.937315500001,14847.937315500001,14847.937315500001,14847.937315500001,136.6212085,8.861,1,B,103681
6220,35,2010-09-17,64.5,2.7060000000000004,14846.957258157143,14846.957258157143,14846.957258157143,14846.957258157143,14846.957258157143,136.6338071,8.861,0,B,103681
6221,35,2010-09-24,67.08,2.713,14847.3265403,14847.3265403,14847.3265403,14847.3265403,14847.3265403,136.6317821,8.861,0,B,103681
6222,35,2010-10-01,70.19,2.707,14847.755679585714,14847.755679585714,14847.755679585714,14847.755679585714,14847.755679585714,136.6297571,8.763,0,B,103681
6223,35,2010-10-08,57.78,2.764,14845.990676014286,14845.990676014286,14845.990676014286,14845.990676014286,14845.990676014286,136.6277321,8.763,0,B,103681
6224,35,2010-10-15,58.38,2.8680000000000003,14846.093027642857,14846.093027642857,14846.093027642857,14846.093027642857,14846.093027642857,136.6401935,8.763,0,B,103681
6225,35,2010-10-22,52.82,2.917,14845.312695857143,14845.312695857143,14845.312695857143,14845.312695857143,14845.312695857143,136.688871,8.763,0,B,103681
6226,35,2010-10-29,61.02,2.9210000000000003,14846.49164977143,14846.49164977143,14846.49164977143,14846.49164977143,14846.49164977143,136.7375484,8.763,0,B,103681
6227,35,2010-11-05,45.91,2.917,14844.339460828573,14844.339460828573,14844.339460828573,14844.339460828573,14844.339460828573,136.7862258,8.763,0,B,103681
6228,35,2010-11-12,45.9,2.931,14844.346986171427,14844.346986171427,14844.346986171427,14844.346986171427,14844.346986171427,136.8349032,8.763,0,B,103681
6229,35,2010-11-19,50.81,3.0,14845.049224485714,14845.049224485714,14845.049224485714,14845.049224485714,14845.049224485714,136.77157140000003,8.763,0,B,103681
6230,35,2010-11-26,46.67,3.039,14844.5945102,14844.5945102,14844.5945102,14844.5945102,14844.5945102,136.6895714,8.763,1,B,103681
6231,35,2010-12-03,41.81,3.0460000000000003,14843.746653057142,14843.746653057142,14843.746653057142,14843.746653057142,14843.746653057142,136.6075714,8.763,0,B,103681
6232,35,2010-12-10,30.83,3.109,14842.175367342857,14842.175367342857,14842.175367342857,14842.175367342857,14842.175367342857,136.52557140000002,8.763,0,B,103681
6233,35,2010-12-17,31.62,3.14,14842.293183014286,14842.293183014286,14842.293183014286,14842.293183014286,14842.293183014286,136.5292811,8.763,0,B,103681
6234,35,2010-12-24,31.34,3.141,14842.263039,14842.263039,14842.263039,14842.263039,14842.263039,136.597273,8.763,0,B,103681
6235,35,2010-12-31,29.59,3.179,14842.171037857142,14842.171037857142,14842.171037857142,14842.171037857142,14842.171037857142,136.66526499999998,8.763,1,B,103681
6236,35,2011-01-07,34.42,3.193,14842.699322414284,14842.699322414284,14842.699322414284,14842.699322414284,14842.699322414284,136.7332569,8.549,0,B,103681
6237,35,2011-01-14,25.7,3.205,14841.465353857144,14841.465353857144,14841.465353857144,14841.465353857144,14841.465353857144,136.80347700000002,8.549,0,B,103681
6238,35,2011-01-21,30.13,3.229,14842.113580814286,14842.113580814286,14842.113580814286,14842.113580814286,14842.113580814286,136.8870657,8.549,0,B,103681
6239,35,2011-01-28,23.64,3.237,14841.199522057143,14841.199522057143,14841.199522057143,14841.199522057143,14841.199522057143,136.9706544,8.549,0,B,103681
6240,35,2011-02-04,28.7,3.2310000000000003,14841.9334633,14841.9334633,14841.9334633,14841.9334633,14841.9334633,137.05424309999998,8.549,0,B,103681
6241,35,2011-02-11,30.45,3.239,14842.339404542858,14842.339404542858,14842.339404542858,14842.339404542858,14842.339404542858,137.1378318,8.549,1,B,103681
6242,35,2011-02-18,39.32,3.245,14843.4807407,14843.4807407,14843.4807407,14843.4807407,14843.4807407,137.25118490000003,8.549,0,B,103681
6243,35,2011-02-25,33.05,3.274,14842.607063414285,14842.607063414285,14842.607063414285,14842.607063414285,14842.607063414285,137.3764439,8.549,0,B,103681
6244,35,2011-03-04,36.99,3.4330000000000003,14843.210528971427,14843.210528971427,14843.210528971427,14843.210528971427,14843.210528971427,137.5017028,8.549,0,B,103681
6245,35,2011-03-11,43.64,3.582,14844.199708814285,14844.199708814285,14844.199708814285,14844.199708814285,14844.199708814285,137.62696169999998,8.549,0,B,103681
6246,35,2011-03-18,46.65,3.631,14844.652841842859,14844.652841842859,14844.652841842859,14844.652841842859,14844.652841842859,137.7398929,8.549,0,B,103681
6247,35,2011-03-25,40.11,3.625,14843.733127557143,14843.733127557143,14843.733127557143,14843.733127557143,14843.733127557143,137.8478929,8.549,0,B,103681
6248,35,2011-04-01,37.27,3.638,14843.33941327143,14843.33941327143,14843.33941327143,14843.33941327143,14843.33941327143,137.9558929,8.512,0,B,103681
6249,35,2011-04-08,46.87,3.72,14844.7379847,14844.7379847,14844.7379847,14844.7379847,14844.7379847,138.0638929,8.512,0,B,103681
6250,35,2011-04-15,52.24,3.821,14845.533956457144,14845.533956457144,14845.533956457144,14845.533956457144,14845.533956457144,138.16469519999998,8.512,0,B,103681
6251,35,2011-04-22,50.02,3.892,14845.23878622857,14845.23878622857,14845.23878622857,14845.23878622857,14845.23878622857,138.2475036,8.512,0,B,103681
6252,35,2011-04-29,61.71,3.962,14846.930615985713,14846.930615985713,14846.930615985713,14846.930615985713,14846.930615985713,138.3303119,8.512,0,B,103681
6253,35,2011-05-06,56.48,4.046,14846.207302885714,14846.207302885714,14846.207302885714,14846.207302885714,14846.207302885714,138.41312019999998,8.512,0,B,103681
6254,35,2011-05-13,60.07,4.066,14846.734846942856,14846.734846942856,14846.734846942856,14846.734846942856,14846.734846942856,138.49592859999998,8.512,0,B,103681
6255,35,2011-05-20,60.22,4.062,14846.768729428572,14846.768729428572,14846.768729428572,14846.768729428572,14846.768729428572,138.587106,8.512,0,B,103681
6256,35,2011-05-27,66.43,3.985,14847.657897628571,14847.657897628571,14847.657897628571,14847.657897628571,14847.657897628571,138.6782834,8.512,0,B,103681
6257,35,2011-06-03,74.17,3.922,14848.767637257142,14848.767637257142,14848.767637257142,14848.767637257142,14848.767637257142,138.7694608,8.512,0,B,103681
6258,35,2011-06-10,73.26,3.881,14848.644805457143,14848.644805457143,14848.644805457143,14848.644805457143,14848.644805457143,138.8606382,8.512,0,B,103681
6259,35,2011-06-17,67.03,3.842,14847.769547614285,14847.769547614285,14847.769547614285,14847.769547614285,14847.769547614285,139.00283330000002,8.512,0,B,103681
6260,35,2011-06-24,72.02,3.804,14848.502755957143,14848.502755957143,14848.502755957143,14848.502755957143,14848.502755957143,139.18329169999998,8.512,0,B,103681
6261,35,2011-07-01,73.76,3.748,14848.793678571428,14848.793678571428,14848.793678571428,14848.793678571428,14848.793678571428,139.36375,8.684,0,B,103681
6262,35,2011-07-08,76.87,3.711,14849.25845832857,14849.25845832857,14849.25845832857,14849.25845832857,14849.25845832857,139.5442083,8.684,0,B,103681
6263,35,2011-07-15,77.83,3.76,14849.4249475,14849.4249475,14849.4249475,14849.4249475,14849.4249475,139.70063249999998,8.684,0,B,103681
6264,35,2011-07-22,82.28,3.811,14850.08171017143,14850.08171017143,14850.08171017143,14850.08171017143,14850.08171017143,139.79697119999997,8.684,0,B,103681
6265,35,2011-07-29,79.41,3.829,14849.688044271428,14849.688044271428,14849.688044271428,14849.688044271428,14849.688044271428,139.89330990000002,8.684,0,B,103681
6266,35,2011-08-05,78.14,3.842,14849.522235514287,14849.522235514287,14849.522235514287,14849.522235514287,14849.522235514287,139.9896486,8.684,0,B,103681
6267,35,2011-08-12,76.67,3.812,14849.321712471428,14849.321712471428,14849.321712471428,14849.321712471428,14849.321712471428,140.08598730000003,8.684,0,B,103681
6268,35,2011-08-19,72.97,3.747,14848.789988642859,14848.789988642859,14848.789988642859,14848.789988642859,14848.789988642859,140.12892050000002,8.684,0,B,103681
6269,35,2011-08-26,72.88,3.704,14848.7758504,14848.7758504,14848.7758504,14848.7758504,14848.7758504,140.16295280000003,8.684,0,B,103681
6270,35,2011-09-02,71.44,3.703,14848.574855,14848.574855,14848.574855,14848.574855,14848.574855,140.196985,8.684,0,B,103681
6271,35,2011-09-09,70.93,3.738,14848.654716757143,14848.654716757143,14848.654716757143,14848.654716757143,14848.654716757143,140.23101730000002,8.684,1,B,103681
6272,35,2011-09-16,69.65,3.742,14848.335642857142,14848.335642857142,14848.335642857142,14848.335642857142,14848.335642857142,140.2735,8.684,0,B,103681
6273,35,2011-09-23,63.61,3.711,14847.476035714286,14847.476035714286,14847.476035714286,14847.476035714286,14847.476035714286,140.32725,8.684,0,B,103681
6274,35,2011-09-30,70.92,3.645,14848.518571428573,14848.518571428573,14848.518571428573,14848.518571428573,14848.518571428573,140.381,8.684,0,B,103681
6275,35,2011-10-07,56.91,3.583,14846.524678571428,14846.524678571428,14846.524678571428,14846.524678571428,14846.524678571428,140.43475,8.745,0,B,103681
6276,35,2011-10-14,64.78,3.5410000000000004,14847.649202771428,14847.649202771428,14847.649202771428,14847.649202771428,14847.649202771428,140.4784194,8.745,0,B,103681
6277,35,2011-10-21,59.62,3.57,14846.913800685714,14846.913800685714,14846.913800685714,14846.913800685714,14846.913800685714,140.46160480000003,8.745,0,B,103681
6278,35,2011-10-28,51.81,3.569,14845.795541471429,14845.795541471429,14845.795541471429,14845.795541471429,14845.795541471429,140.44479030000002,8.745,0,B,103681
6279,35,2011-11-04,44.46,3.551,14844.740567971428,14844.740567971428,14844.740567971428,14844.740567971428,14844.740567971428,140.4279758,8.745,0,B,103681
6280,35,2011-11-11,49.69,3.53,22242.79,13392.67,1134.49,2951.74,5421.27,140.4111613,8.745,0,B,103681
6281,35,2011-11-18,51.42,3.53,23654.62,110.12,103.34,951.51,1618.6,140.41278569999997,8.745,0,B,103681
6282,35,2011-11-25,47.88,3.492,1333.24,15474.713525972726,58563.24,20.97,6386.86,140.4217857,8.745,1,B,103681
6283,35,2011-12-02,50.55,3.452,5051.87,12974.223435063637,3150.68,3945.27,26649.46,140.43078569999997,8.745,0,B,103681
6284,35,2011-12-09,46.28,3.415,1386.01,10564.838162336364,529.1,955.48,9427.75,140.4397857,8.745,0,B,103681
6285,35,2011-12-16,40.68,3.4130000000000003,5115.93,0.27,10748.31,601.89,14608.23,140.4700795,8.745,0,B,103681
6286,35,2011-12-23,41.59,3.389,318.61,22.4,1429.48,20.98,4140.36,140.528765,8.745,0,B,103681
6287,35,2011-12-30,37.85,3.389,6742.63,34766.99,163.27,961.0,2074.13,140.5874505,8.745,1,B,103681
6288,35,2012-01-06,35.8,3.422,5956.88,13987.28,24.73,1685.24,6269.59,140.64613590000002,8.744,0,B,103681
6289,35,2012-01-13,41.3,3.513,2428.51,7532.95,2.28,413.26,3750.02,140.7048214,8.744,0,B,103681
6290,35,2012-01-20,30.35,3.533,2498.37,4413.52,5.46,618.55,2393.77,140.8086118,8.744,0,B,103681
6291,35,2012-01-27,36.96,3.567,2798.44,2928.52,1.46,446.0,9008.25,140.9124021,8.744,0,B,103681
6292,35,2012-02-03,42.52,3.617,62567.6,3718.52,41.68,40201.38,4130.12,141.01619240000005,8.744,0,B,103681
6293,35,2012-02-10,37.86,3.64,11865.12,4373.03,23.69,11941.36,8357.61,141.11998269999995,8.744,1,B,103681
6294,35,2012-02-17,37.24,3.695,20207.59,7982.96,2.64,9522.98,10733.96,141.21403569999995,8.744,0,B,103681
6295,35,2012-02-24,41.74,3.739,10463.9,6749.11,11893.147616881817,5146.87,4553.22,141.30078569999995,8.744,0,B,103681
6296,35,2012-03-02,40.07,3.816,31880.88,1775.2,84.02,26264.78,1609.25,141.38753569999997,8.744,0,B,103681
6297,35,2012-03-09,44.32,3.848,16514.65,344.55,68.3,2596.73,2245.26,141.4742857,8.744,0,B,103681
6298,35,2012-03-16,49.6,3.862,6972.24,222.12,1.2,1587.92,2214.43,141.55478,8.744,0,B,103681
6299,35,2012-03-23,57.3,3.9,25204.95,107.69,0.25,8359.06,5252.73,141.6269332,8.744,0,B,103681
6300,35,2012-03-30,49.4,3.953,19560.85,77.41,7.4,4081.77,3629.96,141.6990864,8.744,0,B,103681
6301,35,2012-04-06,48.73,3.996,9093.04,10933.193930872727,10.27,2383.68,4858.77,141.7712396,8.876,0,B,103681
6302,35,2012-04-13,52.22,4.044,4697.48,4222.33,10.5,1903.35,1156.1,141.8433929,8.876,0,B,103681
6303,35,2012-04-20,62.62,4.027,2095.31,4447.75,6.05,149.91,2504.7,141.90152619999995,8.876,0,B,103681
6304,35,2012-04-27,52.33,4.004,6477.02,1050.49,7.43,1123.9,1681.46,141.9596595,8.876,0,B,103681
6305,35,2012-05-04,53.68,3.951,13647.64,11686.3922539,9.87,6114.76,4853.52,142.0177929,8.876,0,B,103681
6306,35,2012-05-11,58.97,3.889,12297.04,10875.752811472727,10.76,1040.0,2355.67,142.0759262,8.876,0,B,103681
6307,35,2012-05-18,65.15,3.848,8475.44,10677.50463740909,2.87,2133.81,2904.46,142.0970115,8.876,0,B,103681
6308,35,2012-05-25,64.77,3.798,8708.2,10637.812479781818,296.24,1676.8,2399.15,142.10327759999996,8.876,0,B,103681
6309,35,2012-06-01,73.4,3.742,12469.08,11392.966140345454,9.66,3040.28,5859.48,142.1095438,8.876,0,B,103681
6310,35,2012-06-08,64.05,3.689,6984.56,44.0,287.97,851.39,5482.29,142.11580990000004,8.876,0,B,103681
6311,35,2012-06-15,69.52,3.62,4983.83,6.8,1.04,2545.67,1991.41,142.1292548,8.876,0,B,103681
6312,35,2012-06-22,73.23,3.564,5984.0,32.8,0.57,528.54,2636.77,142.16064640000005,8.876,0,B,103681
6313,35,2012-06-29,73.94,3.506,11690.61,-7.6,11292.228548918181,3457.25,5129.74,142.19203810000005,8.876,0,B,103681
6314,35,2012-07-06,82.08,3.475,7808.9,7.0,47.5,6948.28,6443.45,142.22342980000005,8.839,0,B,103681
6315,35,2012-07-13,78.95,3.523,3516.15,10058.717892854545,0.15,1749.8,1430.23,142.25482140000003,8.839,0,B,103681
6316,35,2012-07-20,78.64,3.567,3934.52,10214.246341536364,25.9,934.49,3512.52,142.2337569,8.839,0,B,103681
6317,35,2012-07-27,76.01,3.647,5446.22,10762.69169930909,10.88,6221.18,2764.62,142.2126924,8.839,0,B,103681
6318,35,2012-08-03,75.22,3.654,35956.75,14840.287693445454,11.63,21249.14,2079.74,142.1916279,8.839,0,B,103681
6319,35,2012-08-10,78.44,3.722,9664.78,10752.53468758182,63.72,2523.61,2076.6,142.17056340000005,8.839,0,B,103681
6320,35,2012-08-17,76.51,3.807,3038.67,11106.05217385,11106.05217385,1401.93,2672.55,142.2157385,8.839,0,B,103681
6321,35,2012-08-24,72.93,3.834,5726.77,10835.853053936364,57.08,5332.71,4133.91,142.31059330000005,8.839,0,B,103681
6322,35,2012-08-31,75.0,3.867,17617.15,11923.249222563636,94.08,6324.67,3173.73,142.4054482,8.839,0,B,103681
6323,35,2012-09-07,76.0,3.911,11678.32,11461.142754818182,53.35,1976.76,8415.89,142.500303,8.839,1,B,103681
6324,35,2012-09-14,68.72,3.948,8915.4,11076.148262118182,16.27,1564.94,7400.92,142.59388330000004,8.839,0,B,103681
6325,35,2012-09-21,66.1,4.038,6982.1,87.37,6.0,2085.94,9129.21,142.6798167,8.839,0,B,103681
6326,35,2012-09-28,64.92,3.997,20867.96,42.64,3.22,5895.05,3810.27,142.76575,8.839,0,B,103681
6327,35,2012-10-05,64.5,3.985,6855.08,10545.503789390908,3.66,2468.47,2737.33,142.85168330000005,8.665,0,B,103681
6328,35,2012-10-12,55.4,4.0,1524.37,10192.03751060909,5.33,558.26,6097.45,142.93761669999995,8.665,0,B,103681
6329,35,2012-10-19,56.53,3.969,2694.71,9927.789760263637,4.98,526.09,2051.88,142.8633629,8.665,0,B,103681
6330,35,2012-10-26,58.99,3.882,6221.06,42.48,103.0,273.9,996.79,142.76241130000002,8.665,0,B,103681
6331,35,2012-11-02,54.44,3.787,9427.41,3322.67,31.3,3119.64,1982.11,142.6614597,8.665,0,B,103681
6332,35,2012-11-09,41.06,3.771,17908.37,15471.05,34.52,5265.54,3391.48,142.5605081,8.665,0,B,103681
6333,35,2012-11-16,46.66,3.75,26644.24,2042.09,51.8,1199.87,3364.14,142.4928071,8.665,0,B,103681
6334,35,2012-11-23,43.63,3.748,1667.99,0.03,86476.66,767.2,176.28,142.4694405,8.665,1,B,103681
6335,35,2012-11-30,38.95,3.729,4571.65,0.01,6399.56,140.84,8504.85,142.44607380000005,8.665,0,B,103681
6336,35,2012-12-07,44.13,3.688,8321.83,11955.219609736365,238.0,3715.06,15317.62,142.4227071,8.665,0,B,103681
6337,35,2012-12-14,43.87,3.637,5606.15,10620.826703181818,88.0,292.38,6927.98,142.41173500000005,8.665,0,B,103681
6338,35,2012-12-21,43.65,3.577,4222.06,270.76,16590.92,277.15,8946.15,142.4751302,8.665,0,B,103681
6339,35,2012-12-28,36.05,3.563,16517.47,25386.59,103.38,75.21,5831.36,142.5385253,8.665,1,B,103681
6340,35,2013-01-04,32.23,3.592,4130.71,27550.99,13.58,641.42,3316.54,142.6019205,8.6,0,B,103681
6341,35,2013-01-11,39.49,3.611,3821.57,15278.75,8.72,623.03,1695.26,142.66531569999995,8.6,0,B,103681
6342,35,2013-01-18,40.57,3.605,3208.85,5662.38,1.44,310.04,2720.6,142.73201730000005,8.6,0,B,103681
6343,35,2013-01-25,26.45,3.583,3118.92,2647.13,10149.5202765,231.83,1749.41,142.8000415,8.6,0,B,103681
6344,35,2013-02-01,34.17,3.615,30103.32,1530.12,38.3,52850.8,5978.13,142.8680657,8.6,0,B,103681
6345,35,2013-02-08,28.67,3.753,88750.34,843.99,1172.94,46503.81,3298.91,142.93608989999996,8.6,1,B,103681
6346,35,2013-02-15,35.13,3.814,16787.07,5016.1,2.44,6926.31,6276.88,142.98159950000004,8.6,0,B,103681
6347,35,2013-02-22,31.52,3.859,14704.41,2696.43,9.96,1457.13,3632.98,142.9708227,8.6,0,B,103681
6348,35,2013-03-01,39.9,3.89,11748.39,404.61,4.98,54.65,2250.11,142.9600459,8.6,0,B,103681
6349,35,2013-03-08,36.11,3.86,38288.52,133.06,16.03,8557.22,2845.18,142.94926909999995,8.6,0,B,103681
6350,35,2013-03-15,41.95,3.834,13085.43,11053.924921654545,4.28,3595.89,994.23,142.9601382,8.6,0,B,103681
6351,35,2013-03-22,35.43,3.8,17933.65,11836.215011100001,198.0,2646.56,5513.3,143.0251221,8.6,0,B,103681
6352,35,2013-03-29,41.53,3.784,11777.3,10931.15673690909,382.54,1877.2,2292.68,143.090106,8.6,0,B,103681
6353,35,2013-04-05,43.78,3.763,16622.2,4235.77,256.0,3441.18,1021.09,143.1550899,8.36,0,B,103681
6354,35,2013-04-12,53.28,3.724,4828.15,4850.29,-44.54,878.64,1098.99,143.2200737,8.36,0,B,103681
6355,35,2013-04-19,53.65,3.676,1975.51,532.62,48.0,173.1,925.87,143.2200737,8.36,0,B,103681
6356,35,2013-04-26,50.88,3.615,2372.33,9824.112279427272,37.2,101.57,1632.06,143.2200737,8.36,0,B,103681
6357,35,2013-05-03,55.83,3.592,13043.78,18.0,37.84,3516.9,1846.32,12223.8262,12223.8262,0,B,103681
6358,35,2013-05-10,57.38,3.583,4022.62,1508.28,35.74,1241.52,4726.08,11531.1203,11531.1203,0,B,103681
6359,35,2013-05-17,60.06,3.614,10538.98,904.78,7.7,1680.85,7788.77,12470.0754,12470.0754,0,B,103681
6360,35,2013-05-24,65.19,3.627,3116.05,598.9,471.12,1030.77,6244.76,11524.6417,11524.6417,0,B,103681
6361,35,2013-05-31,64.65,3.646,4542.19,286.29,13.8,36.9,1613.98,11027.7456,11027.7456,0,B,103681
6362,35,2013-06-07,69.53,3.633,14769.81,154.12,53.59,6333.27,5408.17,13050.8123,13050.8123,0,B,103681
6363,35,2013-06-14,67.64,3.632,6636.89,159.07,313.37,2895.53,1947.01,11573.9142,11573.9142,0,B,103681
6364,35,2013-06-21,70.76,3.626,3252.39,118.02,65.02,4722.43,10790.02,12273.8266,12273.8266,0,B,103681
6365,35,2013-06-28,77.34,3.639,4764.55,85.65,12953.556555555557,4660.01,3274.82,12953.556555555557,12953.556555555557,0,B,103681
6366,35,2013-07-05,77.41,3.614,6333.87,138.09,610.35,7224.45,728.0,11883.1784,11883.1784,0,B,103681
6367,35,2013-07-12,80.74,3.614,4798.18,130.88,22.05,2351.6,15562.99,12666.6054,12666.6054,0,B,103681
6368,35,2013-07-19,83.36,3.737,2318.53,122.3,23.45,771.35,1959.59,10899.831699999999,10899.831699999999,0,B,103681
6369,35,2013-07-26,77.01,3.804,237.96,50.0,4.0,23.64,1059.83,10517.224400000001,10517.224400000001,0,B,103681
6370,36,2010-02-05,45.97,2.545,5744.703138042857,5744.703138042857,5744.703138042857,5744.703138042857,5744.703138042857,209.8529663,8.554,0,A,39910
6371,36,2010-02-12,46.11,2.539,5744.885717257143,5744.885717257143,5744.885717257143,5744.885717257143,5744.885717257143,209.9970208,8.554,1,A,39910
6372,36,2010-02-19,45.66,2.472,5744.675871771428,5744.675871771428,5744.675871771428,5744.675871771428,5744.675871771428,210.0451024,8.554,0,A,39910
6373,36,2010-02-26,50.87,2.52,5745.431598357143,5745.431598357143,5745.431598357143,5745.431598357143,5745.431598357143,210.0771885,8.554,0,A,39910
6374,36,2010-03-05,51.33,2.574,5745.509610657143,5745.509610657143,5745.509610657143,5745.509610657143,5745.509610657143,210.1092746,8.554,0,A,39910
6375,36,2010-03-12,61.96,2.619,5747.039194385715,5747.039194385715,5747.039194385715,5747.039194385715,5747.039194385715,210.1413607,8.554,0,A,39910
6376,36,2010-03-19,59.56,2.701,5746.685045828572,5746.685045828572,5746.685045828572,5746.685045828572,5746.685045828572,209.9803208,8.554,0,A,39910
6377,36,2010-03-26,55.76,2.7110000000000003,5746.116013314286,5746.116013314286,5746.116013314286,5746.116013314286,5746.116013314286,209.7870932,8.554,0,A,39910
6378,36,2010-04-02,63.43,2.708,5747.170837942857,5747.170837942857,5747.170837942857,5747.170837942857,5747.170837942857,209.5938656,8.464,0,A,39910
6379,36,2010-04-09,68.54,2.7430000000000003,5747.878234000001,5747.878234000001,5747.878234000001,5747.878234000001,5747.878234000001,209.400638,8.464,0,A,39910
6380,36,2010-04-16,66.74,2.769,5747.6060204000005,5747.6060204000005,5747.6060204000005,5747.6060204000005,5747.6060204000005,209.2691428,8.464,0,A,39910
6381,36,2010-04-23,68.03,2.762,5747.782279628571,5747.782279628571,5747.782279628571,5747.782279628571,5747.782279628571,209.2199574,8.464,0,A,39910
6382,36,2010-04-30,70.9,2.725,5748.179967428571,5748.179967428571,5748.179967428571,5748.179967428571,5748.179967428571,209.170772,8.464,0,A,39910
6383,36,2010-05-07,75.56,2.786,5748.847369528571,5748.847369528571,5748.847369528571,5748.847369528571,5748.847369528571,209.1215867,8.464,0,A,39910
6384,36,2010-05-14,77.53,2.805,5749.131076571429,5749.131076571429,5749.131076571429,5749.131076571429,5749.131076571429,209.118536,8.464,0,A,39910
6385,36,2010-05-21,77.34,2.767,5749.137613385714,5749.137613385714,5749.137613385714,5749.137613385714,5749.137613385714,209.3922937,8.464,0,A,39910
6386,36,2010-05-28,80.87,2.716,5749.673721628571,5749.673721628571,5749.673721628571,5749.673721628571,5749.673721628571,209.6660514,8.464,0,A,39910
6387,36,2010-06-04,79.93,2.664,5749.571115585714,5749.571115585714,5749.571115585714,5749.571115585714,5749.571115585714,209.9398091,8.464,0,A,39910
6388,36,2010-06-11,82.3,2.615,5749.941795257143,5749.941795257143,5749.941795257143,5749.941795257143,5749.941795257143,210.2135668,8.464,0,A,39910
6389,36,2010-06-18,84.37,2.572,5750.230977385714,5750.230977385714,5750.230977385714,5750.230977385714,5750.230977385714,210.2108417,8.464,0,A,39910
6390,36,2010-06-25,84.14,2.6010000000000004,5750.186074757143,5750.186074757143,5750.186074757143,5750.186074757143,5750.186074757143,210.0975233,8.464,0,A,39910
6391,36,2010-07-02,81.85,2.6060000000000003,5749.828600714286,5749.828600714286,5749.828600714286,5749.828600714286,5749.828600714286,209.984205,8.36,0,A,39910
6392,36,2010-07-09,81.74,2.596,5749.795269528571,5749.795269528571,5749.795269528571,5749.795269528571,5749.795269528571,209.8708867,8.36,0,A,39910
6393,36,2010-07-16,84.43,2.5610000000000004,5750.173436171428,5750.173436171428,5750.173436171428,5750.173436171428,5750.173436171428,209.8630532,8.36,0,A,39910
6394,36,2010-07-23,82.6,2.542,5749.928266614285,5749.928266614285,5749.928266614285,5749.928266614285,5749.928266614285,209.9958663,8.36,0,A,39910
6395,36,2010-07-30,81.88,2.602,5749.852954200001,5749.852954200001,5749.852954200001,5749.852954200001,5749.852954200001,210.1286794,8.36,0,A,39910
6396,36,2010-08-06,85.49,2.573,5750.383498928571,5750.383498928571,5750.383498928571,5750.383498928571,5750.383498928571,210.2614925,8.36,0,A,39910
6397,36,2010-08-13,86.06,2.644,5750.494043657142,5750.494043657142,5750.494043657142,5750.494043657142,5750.494043657142,210.3943056,8.36,0,A,39910
6398,36,2010-08-20,85.54,2.604,5750.409394014286,5750.409394014286,5750.409394014286,5750.409394014286,5750.409394014286,210.3617581,8.36,0,A,39910
6399,36,2010-08-27,84.62,2.562,5750.267315800001,5750.267315800001,5750.267315800001,5750.267315800001,5750.267315800001,210.3292106,8.36,0,A,39910
6400,36,2010-09-03,82.29,2.533,5749.925666157143,5749.925666157143,5749.925666157143,5749.925666157143,5749.925666157143,210.2966631,8.36,0,A,39910
6401,36,2010-09-10,80.58,2.513,5749.816730799999,5749.816730799999,5749.816730799999,5749.816730799999,5749.816730799999,210.2641156,8.36,1,A,39910
6402,36,2010-09-17,82.1,2.55,5749.9003500571425,5749.9003500571425,5749.9003500571425,5749.9003500571425,5749.9003500571425,210.2924504,8.36,0,A,39910
6403,36,2010-09-24,79.17,2.5780000000000003,5749.496349557143,5749.496349557143,5749.496349557143,5749.496349557143,5749.496349557143,210.3664469,8.36,0,A,39910
6404,36,2010-10-01,74.66,2.567,5748.877634757143,5748.877634757143,5748.877634757143,5748.877634757143,5748.877634757143,210.44044330000003,8.476,0,A,39910
6405,36,2010-10-08,66.34,2.595,5747.703634257143,5747.703634257143,5747.703634257143,5747.703634257143,5747.703634257143,210.5144398,8.476,0,A,39910
6406,36,2010-10-15,71.57,2.705,5748.475942057143,5748.475942057143,5748.475942057143,5748.475942057143,5748.475942057143,210.5805944,8.476,0,A,39910
